latitude,longitude,rwi,error
29.3917473,77.0251465,0.451,0.538
28.2560052,76.3220215,-0.002,0.514
28.6231031,76.0803223,0.649,0.535
27.8293604,77.0031738,0.36,0.543
29.1425657,76.2780762,-0.163,0.51
28.2753578,76.9592285,0.409,0.519
29.1425657,76.4318848,-0.188,0.492
27.8876388,76.0803223,0.176,0.515
29.9834863,76.673584,0.236,0.498
28.3140526,77.3327637,1.101,0.526
29.1809408,75.9924316,0.085,0.523
29.4682962,75.267334,1.141,0.54
29.7929837,75.7507324,-0.268,0.504
29.5447873,74.8059082,0.205,0.453
29.430029,76.0803223,-0.011,0.507
28.2172893,76.7614746,0.503,0.512
28.6809493,75.7946777,-0.202,0.529
27.9458858,76.036377,-0.209,0.499
30.1356258,77.0251465,0.434,0.503
29.0081399,76.9152832,0.597,0.5
29.1425657,75.6188965,-0.337,0.512
28.9120143,76.673584,-0.446,0.506
29.6403199,76.8713379,0.66,0.519
29.6785076,76.2341309,0.714,0.544
27.8682161,77.0031738,-0.203,0.532
29.52567,74.7619629,0.762,0.476
30.2495768,77.3327637,-0.016,0.499
29.430029,76.4099121,0.298,0.5
29.6212207,75.6188965,0.612,0.519
30.5338761,77.1350098,-0.361,0.498
29.7929837,75.0256348,0.763,0.494
29.3534512,76.8273926,-0.03,0.499
29.200123,76.607666,0.338,0.483
29.1041762,76.6296387,0.647,0.546
29.9073289,76.2341309,0.643,0.48
30.0786009,76.8713379,1.152,0.471
29.9073289,76.5856934,0.594,0.549
29.4108899,75.9924316,-0.224,0.5
29.5639011,75.3991699,0.443,0.483
29.4682962,75.135498,-0.297,0.492
28.294707,76.5637207,0.274,0.518
30.040566,76.8054199,1.142,0.518
29.735762,75.6408691,0.653,0.51
29.2384766,76.1682129,0.746,0.519
28.1785594,77.244873,0.4,0.515
29.5447873,76.1022949,0.661,0.536
29.52567,76.0583496,0.084,0.474
28.6231031,76.4538574,0.635,0.509
28.9120143,77.1789551,0.152,0.543
29.6403199,76.2780762,0.204,0.478
28.9504752,75.970459,-0.236,0.489
29.9263737,76.2561035,0.717,0.492
29.0273543,77.0031738,0.948,0.507
29.4874244,74.6081543,0.009,0.473
29.506549,75.267334,0.485,0.472
30.0025165,76.8493652,0.375,0.48
29.5830112,76.3879395,0.48,0.532
28.9312465,76.0144043,-0.378,0.507
28.4300525,76.8933105,0.514,0.515
29.1233728,75.7946777,0.95,0.542
28.7580278,76.607666,0.092,0.525
29.8882805,74.9377441,-0.451,0.47
29.7929837,76.1022949,0.413,0.507
29.9263737,74.8059082,-0.261,0.493
29.2768159,75.6188965,0.598,0.538
28.9504752,76.2780762,0.229,0.46
28.1591892,77.2668457,0.167,0.535
28.4686909,76.3659668,0.795,0.563
28.9504752,75.8825684,0.521,0.536
29.4491644,75.9924316,0.279,0.513
28.1979261,77.0690918,0.678,0.536
28.8927784,76.4978027,0.089,0.466
28.1785594,77.4645996,0.113,0.543
29.7548395,76.4978027,0.61,0.526
28.3720684,76.7834473,0.427,0.49
30.2875311,77.3986816,0.296,0.506
29.6785076,75.838623,-0.24,0.482
30.0976128,77.376709,-0.724,0.497
29.3917473,76.4758301,-0.661,0.483
27.8876388,77.0471191,-0.105,0.551
27.9458858,77.4206543,-0.254,0.506
30.0595852,76.9152832,0.18,0.513
29.4682962,75.7287598,-0.164,0.457
28.3913999,76.1462402,-0.197,0.489
29.2768159,75.838623,-0.15,0.472
28.4686909,77.3547363,0.065,0.548
28.1785594,77.2009277,0.556,0.529
30.0215431,76.3000488,0.187,0.47
29.2959801,77.1130371,-0.143,0.544
28.9312465,76.3000488,-0.281,0.515
29.2768159,75.4211426,-0.306,0.528
28.8350495,75.5529785,-0.448,0.482
29.697596,75.8166504,0.41,0.48
29.3151407,76.4318848,0.252,0.506
29.4682962,74.7399902,0.559,0.502
29.2576481,75.3771973,-0.109,0.511
30.0976128,76.8273926,0.921,0.528
30.8362142,76.9152832,0.517,0.524
28.6231031,75.970459,-0.017,0.493
29.0465652,75.8825684,0.177,0.512
28.236649,77.4206543,0.652,0.516
29.4874244,74.7619629,0.289,0.471
29.1617551,75.6188965,0.479,0.523
29.52567,75.838623,0.902,0.51
29.8692284,76.8493652,0.25,0.496
30.1166211,76.3659668,-0.27,0.554
29.6785076,75.0036621,0.068,0.485
28.6809493,75.5969238,-0.338,0.478
29.735762,74.630127,-0.195,0.487
29.3534512,75.201416,-0.451,0.483
29.0465652,76.9812012,0.662,0.536
27.9846997,76.036377,-0.062,0.523
30.0595852,76.9372559,0.663,0.505
30.0595852,76.7614746,0.292,0.493
29.2959801,76.2121582,0.372,0.512
28.7772886,76.3659668,-0.209,0.501
30.3065028,77.5305176,0.289,0.477
28.0428943,77.1569824,0.078,0.539
28.5459253,76.739502,0.305,0.502
29.8120503,75.0476074,0.103,0.439
27.8682161,77.3327637,-0.512,0.531
29.4491644,75.5749512,0.553,0.479
29.9834863,77.1350098,0.725,0.502
30.2305941,76.673584,-0.334,0.491
29.6785076,74.6740723,0.138,0.499
28.8542961,76.6296387,0.254,0.513
29.2768159,76.4758301,-0.359,0.516
30.4202557,77.0910645,0.504,0.53
29.4108899,77.0910645,1.01,0.526
28.1398155,77.4206543,0.615,0.507
28.8927784,76.607666,1.063,0.511
27.9846997,75.970459,0.101,0.521
28.0234996,77.3986816,0.139,0.513
30.6284584,77.1569824,-0.365,0.454
28.3720684,77.3327637,1.141,0.488
29.1041762,75.9484863,1.385,0.516
29.6785076,75.0695801,-0.011,0.493
28.873539,76.2561035,0.211,0.524
28.873539,76.9372559,0.068,0.502
28.1979261,77.1130371,0.261,0.507
28.6231031,75.6628418,-0.355,0.489
29.2959801,75.7727051,-0.223,0.52
29.6212207,74.7839355,0.098,0.482
29.3342978,75.9265137,-0.117,0.531
29.4108899,77.0690918,0.408,0.522
28.4300525,75.838623,0.411,0.515
28.0428943,76.9592285,0.203,0.54
30.3633958,76.7834473,0.75,0.473
28.3333947,77.1130371,0.376,0.517
28.4300525,75.904541,-0.445,0.506
28.565225,76.1242676,0.06,0.541
28.3720684,77.0910645,0.749,0.545
30.3254708,77.0031738,0.621,0.494
29.3534512,76.6516113,0.428,0.523
29.1233728,76.6955566,1.016,0.555
30.2685558,76.7614746,0.789,0.522
28.7965458,75.6628418,-0.501,0.51
30.7418353,76.9592285,-0.158,0.525
29.6403199,75.7507324,-0.373,0.481
29.2576481,76.9152832,-0.09,0.543
28.3913999,77.376709,1.122,0.53
29.506549,75.4870605,0.535,0.493
29.6403199,75.333252,0.586,0.454
29.0657724,76.4538574,0.217,0.465
29.5830112,76.2561035,-0.001,0.519
28.8927784,76.2780762,0.238,0.562
29.0657724,75.8605957,0.305,0.537
29.4682962,76.2561035,0.303,0.525
29.4108899,76.2341309,0.695,0.494
28.4686909,75.7946777,0.242,0.515
28.3720684,76.1242676,-0.242,0.536
28.5073151,76.1682129,0.106,0.554
29.3726011,75.2233887,-0.004,0.49
29.1041762,76.5856934,0.768,0.509
28.9504752,76.4978027,0.07,0.509
29.1809408,76.673584,0.036,0.488
29.506549,77.0690918,0.299,0.491
28.3720684,76.3220215,0.229,0.526
28.4880048,76.1462402,0.462,0.52
27.9652945,77.3986816,-0.525,0.506
28.2560052,76.1022949,-0.084,0.533
28.6809493,75.7727051,0.009,0.547
29.0465652,77.0031738,0.533,0.502
29.3342978,76.8273926,-0.324,0.503
30.0786009,76.4758301,0.589,0.48
29.7739134,74.7399902,0.31,0.509
29.3726011,76.541748,0.107,0.526
29.7548395,75.838623,0.422,0.481
29.7166808,76.036377,0.359,0.499
29.3534512,76.2341309,0.59,0.534
28.0041014,76.1242676,0.451,0.532
28.9504752,75.8605957,-0.213,0.491
29.0657724,76.9812012,0.466,0.539
27.8293604,77.2668457,0.344,0.553
29.697596,76.5856934,-0.104,0.501
30.2305941,76.8493652,0.871,0.497
30.3065028,77.4206543,-0.182,0.479
28.2753578,76.4318848,0.429,0.509
28.7002242,75.7067871,0.683,0.536
28.9312465,76.1022949,-0.406,0.503
29.2193016,75.6628418,0.619,0.492
29.8501727,76.4099121,0.453,0.521
29.6212207,76.3000488,0.488,0.5
29.735762,75.6188965,0.317,0.486
29.1233728,76.0583496,0.013,0.511
28.873539,76.739502,0.7,0.54
28.6423887,75.5529785,-0.828,0.514
27.84879,76.1901855,0.233,0.537
29.8120503,74.9157715,-0.203,0.467
28.6231031,75.9924316,0.163,0.52
29.9834863,76.2780762,0.204,0.511
29.1425657,76.2561035,-0.195,0.496
29.6594156,75.6188965,0.203,0.472
28.294707,76.3439941,-0.488,0.506
28.603814,75.904541,-0.085,0.508
29.5447873,75.2453613,-0.018,0.487
27.7710508,77.0471191,-0.614,0.502
28.4686909,76.1462402,0.693,0.538
28.7002242,76.8493652,0.119,0.501
29.7548395,75.8166504,0.584,0.47
28.5845213,75.6628418,-0.463,0.527
29.200123,75.8825684,0.053,0.528
28.2753578,76.4758301,-0.13,0.501
29.3342978,75.1574707,-0.135,0.482
30.0215431,77.0251465,0.466,0.492
27.9264736,77.3327637,0.326,0.537
28.873539,75.6408691,-0.274,0.507
28.5459253,76.0803223,0.048,0.529
30.040566,77.1789551,0.582,0.468
29.3726011,76.3879395,0.84,0.517
28.3913999,76.4318848,0.202,0.54
28.565225,76.0583496,0.446,0.516
29.5639011,76.3879395,0.105,0.5
30.3065028,77.1350098,0.163,0.503
29.1041762,75.7067871,0.541,0.537
28.9889219,76.6955566,-0.357,0.531
30.1926178,77.4206543,0.539,0.481
29.5447873,75.135498,0.325,0.488
29.6594156,75.1574707,0.245,0.448
28.236649,76.7175293,0.169,0.505
27.8293604,76.9592285,0.474,0.517
28.9697004,76.7834473,0.846,0.509
29.9263737,76.9152832,0.462,0.459
29.2384766,76.3439941,0.781,0.515
28.9120143,76.2121582,-0.093,0.522
27.8099273,77.1569824,0.367,0.532
28.9504752,76.2341309,-0.187,0.513
30.1166211,77.0690918,0.104,0.499
29.6594156,75.3991699,-0.147,0.448
29.4491644,75.7507324,0.226,0.51
30.2875311,76.8493652,0.6,0.466
29.7166808,76.9812012,0.685,0.492
27.9070579,76.1242676,0.596,0.537
29.52567,75.4211426,0.486,0.474
29.7739134,74.5861816,-0.242,0.501
30.0215431,77.0031738,0.222,0.51
29.3726011,74.9377441,-0.029,0.486
28.8542961,75.970459,0.083,0.485
28.9504752,76.8933105,0.356,0.505
28.236649,76.739502,0.191,0.513
29.3726011,76.6955566,-0.183,0.489
29.9644524,76.607666,0.374,0.497
28.873539,75.9265137,1.011,0.575
29.430029,76.4318848,0.615,0.514
29.9644524,76.6955566,0.495,0.499
29.697596,76.8713379,-0.382,0.504
30.2305941,77.2229004,0.012,0.505
28.7194957,76.1901855,0.32,0.56
29.3917473,76.2561035,0.81,0.515
29.735762,76.4099121,0.762,0.517
28.3140526,77.1789551,0.667,0.522
29.2576481,76.1901855,0.489,0.521
29.4682962,75.5310059,0.744,0.465
28.7002242,76.3879395,0.079,0.569
29.0081399,75.9924316,0.094,0.488
30.1356258,76.8054199,0.179,0.523
30.2875311,77.5524902,0.124,0.541
29.200123,75.6408691,-0.28,0.509
30.1926178,76.673584,-0.232,0.493
28.565225,75.8825684,0.075,0.534
28.9889219,75.6628418,-0.023,0.471
28.9504752,77.0471191,0.631,0.516
30.2875311,77.0031738,0.38,0.493
29.1041762,76.541748,0.002,0.496
28.9697004,76.4758301,-0.173,0.502
30.6473638,76.9592285,-0.055,0.513
28.9504752,77.0690918,0.535,0.548
28.3913999,76.6296387,0.687,0.516
29.8311133,76.3220215,-0.236,0.481
30.892797,76.9152832,0.055,0.507
28.3333947,76.2561035,0.025,0.533
28.9120143,77.0690918,0.711,0.529
28.4493734,75.9484863,0.395,0.537
28.6423887,75.7946777,-0.542,0.512
29.430029,75.6848145,-0.123,0.495
27.9070579,77.1789551,0.429,0.51
30.0786009,76.9592285,0.066,0.505
28.3720684,76.7614746,0.466,0.527
29.6212207,75.970459,0.184,0.513
28.6809493,76.4978027,0.51,0.58
28.6231031,76.6296387,0.54,0.572
27.9652945,77.4206543,0.427,0.55
28.4300525,76.9152832,0.552,0.523
28.6231031,76.3659668,-0.409,0.561
29.200123,76.5197754,0.434,0.554
29.5830112,76.673584,0.434,0.494
30.6095493,76.9372559,0.352,0.484
29.2576481,75.5749512,-0.02,0.479
28.2560052,76.4538574,0.626,0.513
28.7772886,76.8273926,0.834,0.514
29.3151407,76.739502,0.544,0.519
28.8542961,76.8273926,-0.047,0.485
29.4491644,77.0251465,0.611,0.535
30.2116078,76.739502,-0.401,0.509
29.2768159,76.5197754,-0.342,0.561
29.1809408,76.0583496,0.253,0.501
30.2875311,77.0690918,-0.022,0.506
28.0816733,77.0690918,-0.078,0.545
28.8927784,77.0031738,0.442,0.531
29.0849761,76.9592285,0.224,0.532
29.1809408,77.0031738,0.241,0.509
29.6785076,75.5749512,1.139,0.55
30.2685558,77.3547363,0.545,0.495
30.7040578,76.8713379,0.945,0.52
29.2768159,76.5856934,-0.72,0.49
29.8882805,76.3220215,0.025,0.481
28.8157994,76.8933105,0.146,0.521
28.3140526,76.7614746,0.345,0.509
28.6809493,75.7067871,-0.463,0.506
30.0595852,77.0031738,0.42,0.494
29.2193016,76.1462402,0.922,0.584
29.6021178,76.6296387,0.214,0.464
29.735762,76.4758301,0.148,0.504
27.9070579,77.4206543,0.263,0.522
29.6594156,75.5969238,0.334,0.478
29.6403199,75.6188965,0.736,0.464
29.5639011,74.6081543,-0.163,0.492
30.4013061,77.1569824,0.573,0.492
29.200123,77.0690918,0.233,0.537
29.430029,75.3552246,0.538,0.481
29.6403199,75.6628418,0.48,0.489
29.7548395,76.9592285,0.589,0.5
27.9652945,77.0690918,-0.057,0.519
29.6594156,76.0583496,0.156,0.485
28.2172893,76.3000488,0.79,0.517
30.0025165,76.6296387,0.606,0.522
29.1041762,76.9592285,0.421,0.536
28.8542961,75.7067871,-0.632,0.504
29.2768159,76.2780762,0.144,0.515
29.4682962,75.6848145,-0.361,0.472
29.8882805,77.1350098,0.457,0.495
29.9454149,74.7839355,0.214,0.466
28.0041014,76.1022949,0.262,0.527
28.2753578,76.541748,0.23,0.494
29.6403199,76.4538574,-0.157,0.476
29.1617551,75.904541,-0.525,0.507
29.0465652,76.4758301,1.308,0.527
28.7965458,76.8493652,0.064,0.52
28.236649,76.4978027,0.501,0.548
29.3917473,76.1682129,0.534,0.566
28.8542961,75.5529785,-0.068,0.457
29.430029,76.3879395,0.433,0.513
29.1809408,76.036377,0.324,0.518
29.4682962,76.8054199,0.222,0.515
29.9644524,77.0471191,0.994,0.489
29.2959801,75.5529785,0.328,0.497
30.1356258,76.8713379,0.747,0.476
30.3065028,76.7614746,1.085,0.501
29.9263737,77.1789551,0.361,0.514
29.4108899,75.3771973,-0.456,0.466
28.9697004,76.607666,0.488,0.508
28.8157994,76.2561035,0.755,0.52
30.3065028,77.244873,0.016,0.523
29.7548395,74.5202637,-0.271,0.455
30.2305941,77.0690918,0.837,0.493
29.4108899,76.673584,1.164,0.567
29.7548395,75.6628418,0.289,0.51
29.1041762,75.5749512,-0.038,0.524
29.200123,75.7946777,-0.291,0.527
28.294707,77.0690918,0.696,0.508
30.6473638,76.9152832,0.344,0.508
28.5845213,76.1462402,-0.092,0.531
29.0657724,76.2561035,-0.25,0.527
28.7580278,75.6628418,-0.623,0.509
28.9312465,76.8273926,-0.045,0.503
29.2768159,76.2561035,0.076,0.49
29.2384766,76.4318848,-0.264,0.507
28.9504752,76.6955566,0.205,0.551
28.4493734,76.2780762,0.375,0.585
29.6594156,76.0144043,0.06,0.504
29.0081399,75.9265137,-0.178,0.506
28.4493734,76.5197754,-0.004,0.545
29.3726011,76.739502,-0.32,0.508
28.410728,76.4758301,0.833,0.577
29.0273543,76.7175293,-0.233,0.531
28.410728,75.7727051,-0.258,0.512
29.52567,76.2561035,-0.192,0.485
28.6423887,76.7175293,0.689,0.514
28.4300525,77.4206543,0.561,0.517
28.873539,76.4978027,0.481,0.489
28.7387635,75.9484863,0.23,0.499
29.7166808,75.4870605,0.942,0.51
29.4491644,76.2341309,0.214,0.481
28.9120143,76.3220215,-0.242,0.482
30.0215431,76.2780762,0.813,0.478
28.9312465,77.0251465,0.444,0.538
29.4491644,74.7180176,0.026,0.48
30.2116078,77.0251465,1.229,0.534
28.9120143,77.0910645,0.332,0.549
28.2560052,76.8493652,0.298,0.52
30.4960174,77.1350098,0.802,0.539
28.3913999,77.1789551,-0.018,0.516
30.5528,76.9812012,0.3,0.506
28.7580278,76.739502,0.463,0.518
28.8157994,76.4758301,0.476,0.51
28.6616708,75.7507324,0.361,0.512
28.1979261,77.3327637,0.478,0.511
29.4682962,74.6520996,0.763,0.489
28.410728,75.9484863,0.046,0.527
30.1736241,76.9372559,0.349,0.481
30.3065028,76.739502,-0.328,0.487
30.1736241,77.310791,1.267,0.495
28.1591892,76.7614746,0.536,0.513
29.4874244,75.4431152,0.532,0.502
27.8876388,76.0583496,0.224,0.524
29.9644524,76.6516113,0.508,0.491
28.5459253,76.4318848,0.366,0.518
29.3917473,75.1574707,-0.019,0.454
28.9312465,76.2121582,0.67,0.578
28.8927784,75.7727051,-0.133,0.5
28.3913999,77.2229004,0.77,0.57
28.7580278,75.7507324,0.096,0.528
28.5459253,76.8273926,0.469,0.488
28.1591892,76.036377,-0.128,0.537
29.52567,75.3991699,0.048,0.451
28.0041014,77.0251465,-0.31,0.52
29.3342978,74.6520996,-0.199,0.424
29.430029,76.607666,-0.098,0.508
28.603814,76.3439941,-0.124,0.512
29.1425657,77.0910645,0.396,0.594
28.2753578,77.310791,0.539,0.548
29.2959801,75.0476074,0.525,0.511
29.4108899,75.6188965,0.558,0.532
28.9697004,76.8713379,-0.345,0.504
29.9454149,76.8713379,0.845,0.505
30.2495768,77.4645996,-0.013,0.499
28.4493734,76.1242676,-0.158,0.527
30.7418353,76.8933105,0.885,0.517
28.873539,75.7946777,-0.437,0.517
29.3917473,75.6628418,-0.341,0.455
29.5639011,75.5749512,0.443,0.5
27.8682161,77.2229004,0.3,0.53
29.1809408,75.838623,-0.207,0.518
28.1785594,77.0471191,-0.12,0.517
29.8311133,77.0251465,0.654,0.473
29.2193016,76.7614746,-0.087,0.523
29.9834863,76.541748,0.538,0.49
29.4491644,77.0910645,-0.067,0.506
27.8293604,76.9372559,0.169,0.553
29.3726011,76.0583496,0.098,0.536
29.6594156,74.8498535,-0.516,0.496
29.1233728,75.6628418,0.524,0.497
29.3151407,75.1794434,-0.232,0.446
28.6616708,76.4538574,0.918,0.536
28.1591892,77.3327637,0.756,0.512
29.506549,75.970459,-0.267,0.434
30.2495768,76.739502,-0.03,0.489
28.4493734,75.8166504,0.562,0.529
29.6403199,76.3439941,0.239,0.481
29.1809408,76.3439941,-0.218,0.509
28.1204382,77.3327637,0.922,0.556
30.8550788,76.8273926,-0.188,0.508
29.0849761,77.0031738,0.219,0.501
28.8927784,76.8273926,0.91,0.503
29.1425657,75.4431152,0.416,0.501
29.6594156,75.0256348,0.142,0.5
29.4874244,75.3771973,-0.078,0.491
28.1785594,77.1789551,0.157,0.525
28.7387635,75.5749512,-0.006,0.512
28.6616708,75.904541,-0.133,0.521
29.9834863,77.2229004,0.317,0.498
29.8692284,76.7614746,-0.196,0.494
29.4682962,76.2341309,-0.008,0.499
28.7965458,75.7067871,0.236,0.544
27.8682161,77.1130371,0.207,0.542
30.2116078,76.9152832,-0.373,0.501
28.8927784,76.5197754,0.383,0.526
30.040566,76.8933105,0.756,0.472
29.3726011,74.9157715,-0.565,0.446
28.3140526,76.9812012,0.454,0.5
29.200123,76.4978027,0.671,0.516
28.5459253,75.8825684,0.297,0.547
28.2172893,76.1242676,-0.345,0.503
29.1041762,75.7287598,0.068,0.523
29.0657724,75.9924316,0.233,0.541
29.8311133,76.2341309,-0.157,0.475
29.3726011,75.5529785,0.42,0.517
28.6809493,76.1022949,0.301,0.523
27.8682161,76.1682129,0.237,0.551
28.1010575,75.970459,0.822,0.534
29.3726011,75.0476074,0.333,0.518
28.3333947,76.7175293,0.255,0.497
29.506549,76.3439941,-0.083,0.535
28.3913999,76.9592285,0.872,0.539
28.6423887,75.8166504,-0.044,0.548
29.6785076,76.7834473,0.643,0.534
30.6284584,76.9152832,0.274,0.534
30.4581439,77.2229004,0.526,0.514
30.0976128,77.4206543,-0.269,0.501
29.5639011,75.135498,0.245,0.495
29.9263737,77.0031738,0.338,0.505
28.5459253,76.4978027,-0.311,0.542
28.8157994,76.607666,0.284,0.489
29.3534512,76.9372559,0.619,0.527
29.1809408,75.904541,-0.333,0.54
29.0657724,75.7067871,0.073,0.53
29.8882805,76.739502,0.545,0.527
29.8120503,74.8937988,0.404,0.507
29.9073289,76.673584,0.143,0.484
30.1546268,77.0910645,0.395,0.497
29.506549,74.8498535,-0.011,0.479
28.0816733,76.4978027,0.264,0.556
29.1809408,75.8825684,0.318,0.524
29.2959801,76.9812012,0.159,0.512
29.8311133,74.5861816,0.721,0.442
28.3140526,76.8933105,0.495,0.517
28.2172893,77.376709,0.329,0.519
28.9889219,75.7946777,0.198,0.474
28.7194957,76.4538574,-0.087,0.498
29.8692284,77.1789551,-0.454,0.503
29.6212207,74.9157715,0.737,0.516
30.5717201,77.1130371,-0.279,0.521
29.1809408,76.8713379,0.186,0.536
29.0465652,75.9265137,-0.569,0.467
29.6212207,75.7287598,1.178,0.509
30.1926178,77.0910645,-0.143,0.485
27.84879,76.036377,-0.433,0.492
27.9846997,77.3547363,0.582,0.511
28.4493734,76.1462402,-0.281,0.523
29.200123,76.7614746,0.963,0.518
29.5447873,74.7180176,0.631,0.511
29.8882805,76.4099121,0.58,0.527
29.1041762,75.3991699,0.145,0.464
28.1204382,77.4645996,0.335,0.478
29.4874244,76.8054199,0.233,0.482
28.9697004,75.8166504,0.138,0.503
29.735762,75.0695801,0.118,0.476
29.9073289,76.9372559,1.018,0.504
29.4874244,75.3552246,-0.224,0.473
28.236649,76.3659668,0.403,0.533
29.8692284,76.5856934,0.413,0.478
30.6662655,76.9152832,0.093,0.545
29.6403199,76.3879395,0.162,0.509
29.7739134,76.3659668,0.722,0.496
29.8882805,77.0251465,0.18,0.481
29.8120503,74.8498535,0.323,0.477
29.8882805,76.7614746,0.334,0.514
29.5830112,76.6955566,0.837,0.487
28.2560052,76.9812012,0.711,0.525
29.3726011,75.2453613,0.309,0.545
28.3913999,76.9812012,0.956,0.526
29.6594156,75.0695801,0.735,0.525
29.6212207,76.1022949,0.103,0.484
29.6594156,76.2780762,0.449,0.52
28.3140526,77.0471191,0.5,0.521
30.4581439,77.1789551,0.17,0.482
29.2768159,76.8713379,0.905,0.515
30.040566,76.541748,0.26,0.478
29.7929837,77.0251465,1.019,0.512
29.6594156,74.7619629,-0.164,0.459
27.8876388,77.2668457,0.202,0.578
30.0786009,76.5856934,0.54,0.517
28.5459253,76.036377,0.042,0.518
28.603814,75.8605957,0.102,0.478
28.3140526,76.541748,0.096,0.507
28.7965458,76.1682129,1.016,0.555
30.3823528,76.7614746,1.25,0.48
28.3720684,75.9265137,-0.558,0.51
29.6785076,76.036377,0.319,0.545
28.2172893,76.9152832,0.671,0.529
29.3151407,76.541748,-0.194,0.506
29.2959801,75.4431152,0.353,0.521
28.0041014,77.0031738,-0.18,0.515
29.7548395,75.1135254,0.331,0.458
29.3151407,75.4431152,0.461,0.52
29.2768159,75.9265137,-0.007,0.499
30.6851635,77.1350098,-0.268,0.479
28.5845213,75.8166504,0.406,0.547
29.9073289,77.1789551,0.176,0.504
29.4874244,74.6960449,0.507,0.471
30.3444351,77.1789551,0.506,0.488
29.4108899,76.6516113,0.74,0.564
28.4300525,77.0251465,1.287,0.539
29.430029,77.0031738,1.08,0.54
29.4874244,74.8718262,0.031,0.472
29.3917473,75.2893066,0.266,0.503
29.3917473,75.3771973,-0.192,0.48
30.1356258,76.6296387,0.326,0.511
28.7002242,76.5856934,0.423,0.557
29.430029,75.6188965,-0.293,0.51
29.2959801,75.4211426,0.033,0.491
28.8350495,76.0144043,0.639,0.518
29.8501727,77.0471191,0.637,0.502
28.7580278,76.9372559,0.853,0.517
28.7387635,76.3439941,-0.466,0.51
29.3726011,76.5197754,0.351,0.502
30.0786009,77.0690918,0.287,0.523
29.8692284,77.0031738,0.329,0.534
29.506549,74.6081543,0.238,0.46
28.3913999,76.8933105,0.577,0.531
28.5073151,77.0471191,1.141,0.484
28.2753578,76.0583496,0.448,0.524
28.526622,75.7727051,-0.312,0.505
29.2384766,75.6408691,0.296,0.548
28.3527333,77.244873,0.73,0.532
29.8120503,74.5422363,-0.267,0.446
28.2172893,76.541748,0.158,0.489
30.6284584,76.9812012,0.113,0.513
29.0273543,76.8713379,-0.01,0.525
29.0273543,76.5197754,0.296,0.506
28.603814,76.8273926,0.721,0.505
28.603814,76.5856934,0.924,0.495
28.4300525,77.0910645,0.92,0.535
29.6785076,75.3771973,-0.061,0.467
28.1010575,77.0910645,-0.576,0.555
29.7548395,76.5197754,-0.291,0.513
30.1926178,76.8273926,0.059,0.518
28.526622,76.0583496,0.152,0.542
29.7739134,75.4431152,0.045,0.466
30.1166211,76.9812012,0.054,0.516
29.4682962,74.9816895,0.057,0.474
29.5447873,76.541748,0.698,0.514
28.7580278,75.7067871,0.568,0.573
28.1398155,76.3000488,0.219,0.544
28.1010575,76.1462402,0.618,0.572
29.430029,76.4978027,0.055,0.495
28.9312465,75.7727051,-0.579,0.49
28.1979261,77.0251465,0.614,0.496
30.040566,76.5197754,0.672,0.475
28.7965458,76.1022949,0.349,0.542
29.6785076,75.7507324,0.218,0.459
28.3720684,76.541748,0.657,0.524
29.9073289,76.3439941,0.344,0.489
29.6212207,76.7175293,0.267,0.483
28.0622856,77.0690918,-0.069,0.519
29.3151407,76.6516113,0.393,0.559
29.5639011,74.7399902,-0.187,0.447
29.8120503,76.541748,0.326,0.528
28.1204382,76.4978027,-0.298,0.515
30.7229484,76.8713379,0.916,0.53
28.2753578,76.673584,0.872,0.497
29.0081399,75.5749512,-0.522,0.455
29.4682962,74.630127,0.435,0.449
29.2576481,75.838623,0.097,0.504
28.4300525,76.2561035,0.173,0.524
29.3917473,74.6520996,0.033,0.444
28.1398155,76.673584,0.526,0.467
29.0657724,76.2341309,-0.311,0.471
30.0215431,77.0910645,0.511,0.504
29.3917473,75.2233887,-0.153,0.492
28.7580278,76.4538574,-0.398,0.49
29.6403199,76.6516113,0.239,0.466
29.4491644,74.7839355,0.481,0.467
28.7772886,76.9152832,0.681,0.515
28.8157994,76.2780762,-0.255,0.476
29.5830112,74.7839355,-0.586,0.44
29.430029,74.9377441,0.653,0.519
28.7965458,76.739502,0.568,0.496
30.1926178,76.8054199,0.149,0.506
29.52567,75.904541,0.102,0.491
29.1425657,77.1130371,0.323,0.601
28.9120143,77.1130371,1.101,0.517
29.697596,76.4758301,-0.072,0.514
28.3527333,76.9812012,0.14,0.539
30.1546268,77.0031738,0.77,0.509
29.735762,76.8933105,0.556,0.527
29.2959801,76.541748,0.741,0.551
29.6785076,75.5090332,0.413,0.51
29.2384766,76.0803223,0.496,0.524
27.9458858,77.4865723,0.538,0.52
29.3534512,76.4318848,0.431,0.514
29.7166808,76.8713379,0.427,0.497
28.7580278,75.6848145,-0.099,0.552
29.0657724,75.4870605,0.746,0.535
29.2193016,75.7507324,0.795,0.517
28.2560052,76.1682129,-0.195,0.561
28.4686909,76.8933105,0.681,0.513
28.1785594,77.310791,0.699,0.509
30.2305941,77.1569824,0.481,0.489
28.0816733,77.4645996,-0.37,0.52
28.6616708,76.2121582,-0.102,0.529
29.6212207,77.0471191,-0.236,0.501
27.6737985,76.9152832,-0.409,0.513
29.8692284,76.4538574,0.435,0.499
28.5073151,76.1242676,0.236,0.517
29.0081399,76.607666,-0.429,0.518
28.1785594,76.1022949,0.697,0.538
