latitude,longitude,rwi,error
30.2875311,75.0476074,-0.346,0.473
28.6809493,75.5969238,-0.338,0.478
29.9644524,75.970459,0.078,0.497
27.8099273,76.4758301,0.252,0.52
29.735762,74.630127,-0.195,0.487
29.3534512,75.201416,-0.451,0.483
30.5338761,77.2229004,0.003,0.506
28.9889219,77.4865723,-0.435,0.523
30.6473638,77.3986816,-0.097,0.48
27.6737985,76.673584,-0.135,0.525
29.0465652,76.9812012,0.662,0.536
27.9846997,76.036377,-0.062,0.523
27.84879,76.8493652,0.026,0.511
30.0595852,76.9372559,0.663,0.505
30.0595852,76.7614746,0.292,0.493
30.5338761,75.201416,0.406,0.484
29.2959801,76.2121582,0.372,0.512
30.3633958,76.1022949,0.217,0.496
28.7772886,76.3659668,-0.209,0.501
30.3065028,77.5305176,0.289,0.477
28.0428943,77.1569824,0.078,0.539
30.4960174,76.1462402,-0.301,0.49
27.9846997,75.5090332,0.07,0.518
28.0622856,76.739502,-0.248,0.497
28.5459253,76.739502,0.305,0.502
29.8120503,75.0476074,0.103,0.439
30.2495768,74.5202637,0.412,0.492
29.5447873,74.4763184,0.003,0.48
27.8682161,77.3327637,-0.512,0.531
29.4491644,75.5749512,0.553,0.479
27.7321603,76.3000488,0.377,0.569
29.2193016,75.0915527,-0.23,0.501
29.1617551,74.9377441,-0.674,0.441
29.9834863,77.1350098,0.725,0.502
28.410728,75.3771973,-0.595,0.488
28.1204382,74.7619629,0.204,0.504
28.4686909,74.4543457,-0.591,0.476
30.2305941,76.673584,-0.334,0.491
30.2875311,75.1135254,0.827,0.486
28.4880048,75.5529785,-0.295,0.534
27.8099273,75.2893066,-0.077,0.532
30.1356258,76.1022949,0.434,0.503
29.6785076,74.6740723,0.138,0.499
27.9846997,76.739502,-0.069,0.482
29.2576481,77.5744629,-0.275,0.527
30.8173458,74.8059082,0.376,0.473
28.3333947,75.333252,0.006,0.499
30.8739398,76.2121582,-0.278,0.48
29.0273543,77.3547363,0.189,0.566
28.8542961,76.6296387,0.254,0.513
29.2768159,76.4758301,-0.359,0.516
29.5447873,77.5744629,0.489,0.545
29.8120503,75.838623,0.579,0.523
30.4770825,74.564209,0.522,0.487
30.4202557,77.0910645,0.504,0.53
29.4108899,77.0910645,1.01,0.526
29.3151407,77.4206543,0.409,0.49
28.1398155,77.4206543,0.615,0.507
28.8927784,76.607666,1.063,0.511
30.0025165,76.036377,-0.223,0.458
28.8927784,75.1574707,-0.541,0.444
29.9073289,77.5524902,0.485,0.564
30.7984737,75.0476074,-0.15,0.476
30.4392016,75.267334,0.013,0.453
27.9846997,75.970459,0.101,0.521
30.7984737,76.8273926,0.355,0.52
28.2753578,77.5964355,0.112,0.509
28.3527333,75.4870605,-0.128,0.5
30.5528,77.5524902,-0.384,0.453
28.0234996,77.3986816,0.139,0.513
28.3527333,74.630127,-0.418,0.497
30.1356258,75.4650879,0.14,0.479
30.6284584,77.1569824,-0.365,0.454
30.8362142,76.2780762,0.825,0.49
28.3720684,77.3327637,1.141,0.488
28.0234996,76.5197754,-0.36,0.512
30.8173458,77.5085449,-0.137,0.398
30.8362142,77.5305176,-0.248,0.429
27.7516073,75.970459,-0.304,0.507
30.0025165,75.0256348,0.421,0.516
28.9312465,75.1574707,-0.287,0.516
29.1041762,75.9484863,1.385,0.516
30.2875311,74.4543457,0.274,0.453
27.8682161,74.7399902,0.162,0.477
29.6785076,75.0695801,-0.011,0.493
30.5717201,76.3220215,0.017,0.486
27.7127098,76.541748,-0.098,0.534
28.5073151,77.5964355,0.439,0.502
28.7387635,77.1569824,0.969,0.488
28.873539,76.2561035,0.211,0.524
30.8362142,75.8605957,0.654,0.491
29.9644524,75.6188965,0.618,0.522
27.84879,76.2561035,0.477,0.481
28.873539,76.9372559,0.068,0.502
28.1979261,77.1130371,0.261,0.507
30.3254708,74.5422363,0.513,0.485
28.6231031,75.6628418,-0.355,0.489
27.8293604,75.2233887,0.04,0.51
30.3633958,76.2561035,0.298,0.494
30.7607184,74.9157715,0.246,0.457
29.2959801,75.7727051,-0.223,0.52
30.6662655,75.9924316,0.402,0.471
29.6212207,74.7839355,0.098,0.482
28.4493734,77.1569824,0.771,0.519
29.3342978,75.9265137,-0.117,0.531
29.4108899,77.0690918,0.408,0.522
28.4300525,75.838623,0.411,0.515
29.7548395,75.267334,0.441,0.472
28.0428943,76.9592285,0.203,0.54
30.3633958,76.7834473,0.75,0.473
30.3633958,74.5202637,0.77,0.459
28.3333947,77.1130371,0.376,0.517
30.7607184,74.6960449,0.39,0.47
28.2560052,74.8278809,-0.334,0.464
28.4300525,75.904541,-0.445,0.506
28.565225,76.1242676,0.06,0.541
28.3720684,77.0910645,0.749,0.545
30.3254708,77.0031738,0.621,0.494
29.3534512,76.6516113,0.428,0.523
30.0976128,75.4211426,-0.213,0.443
29.1233728,76.6955566,1.016,0.555
30.2685558,76.7614746,0.789,0.522
27.7321603,75.4211426,0.206,0.538
28.7965458,75.6628418,-0.501,0.51
30.7418353,76.9592285,-0.158,0.525
29.6403199,75.7507324,-0.373,0.481
29.2768159,77.3327637,0.08,0.529
29.2576481,76.9152832,-0.09,0.543
28.3913999,77.376709,1.122,0.53
29.1425657,77.2229004,0.148,0.563
29.506549,75.4870605,0.535,0.493
28.7580278,75.267334,-0.403,0.43
30.6473638,75.4650879,0.622,0.456
29.6403199,75.333252,0.586,0.454
29.0657724,76.4538574,0.217,0.465
29.5830112,76.2561035,-0.001,0.519
30.3065028,76.673584,-0.299,0.478
29.1809408,75.1135254,-0.271,0.471
28.8927784,76.2780762,0.238,0.562
29.0657724,75.8605957,0.305,0.537
29.4682962,76.2561035,0.303,0.525
29.7929837,77.5744629,-0.502,0.542
28.7580278,75.3112793,-0.49,0.474
29.1233728,75.2453613,-0.527,0.508
29.4108899,76.2341309,0.695,0.494
28.4686909,75.7946777,0.242,0.515
28.3720684,76.1242676,-0.242,0.536
30.7040578,77.6184082,-0.282,0.417
30.3065028,75.201416,0.521,0.5
30.5338761,75.4870605,0.61,0.469
29.9834863,74.8937988,0.2,0.449
27.6932559,75.3991699,0.09,0.496
28.5073151,76.1682129,0.106,0.554
29.3726011,75.2233887,-0.004,0.49
28.5845213,75.0036621,0.033,0.521
27.6737985,76.0803223,0.39,0.521
30.5717201,76.5197754,0.452,0.483
29.1041762,76.5856934,0.768,0.509
30.0215431,74.6740723,0.469,0.49
28.9504752,76.4978027,0.07,0.509
29.1809408,76.673584,0.036,0.488
29.506549,77.0690918,0.299,0.491
28.3720684,76.3220215,0.229,0.526
28.4880048,76.1462402,0.462,0.52
27.9652945,77.3986816,-0.525,0.506
30.2305941,76.5856934,0.114,0.474
28.2560052,76.1022949,-0.084,0.533
28.6809493,75.7727051,0.009,0.547
29.0465652,77.0031738,0.533,0.502
27.7127098,76.5856934,0.082,0.529
29.9834863,74.9816895,0.292,0.515
29.3342978,76.8273926,-0.324,0.503
30.0786009,76.4758301,0.589,0.48
27.6737985,75.4431152,-0.153,0.516
29.430029,74.5202637,0.466,0.53
30.6095493,74.6740723,0.423,0.463
28.1204382,74.7839355,-0.496,0.461
29.7739134,74.7399902,0.31,0.509
28.3720684,77.5085449,-0.059,0.512
30.8173458,76.4758301,0.633,0.48
29.3726011,76.541748,0.107,0.526
30.892797,75.838623,1.049,0.467
28.9504752,77.376709,0.387,0.526
30.9116505,76.5637207,0.242,0.499
29.0273543,75.2893066,-0.924,0.45
30.5528,74.8059082,0.334,0.475
29.7548395,75.838623,0.422,0.481
30.3444351,76.0583496,0.041,0.488
29.7166808,76.036377,0.359,0.499
29.0657724,74.4543457,-0.823,0.435
29.6212207,77.2009277,0.057,0.523
30.5338761,76.1462402,-0.266,0.484
29.3534512,76.2341309,0.59,0.534
28.0041014,76.1242676,0.451,0.532
29.9454149,74.6081543,-0.015,0.467
27.9846997,76.6296387,-0.627,0.538
29.9834863,75.3112793,0.383,0.5
28.9504752,75.8605957,-0.213,0.491
27.7321603,77.0910645,-0.549,0.542
28.5845213,77.0690918,1.002,0.494
29.0657724,76.9812012,0.466,0.539
29.7166808,74.5422363,-0.095,0.442
27.8293604,77.2668457,0.344,0.553
30.3823528,74.8059082,0.086,0.461
30.0786009,76.0583496,0.175,0.492
27.7516073,75.0695801,0.558,0.483
30.3444351,75.267334,0.346,0.489
27.7710508,76.1022949,-0.195,0.524
30.6851635,75.333252,0.326,0.465
27.8876388,74.6960449,-0.005,0.482
29.697596,76.5856934,-0.104,0.501
30.2305941,76.8493652,0.871,0.497
27.7321603,77.4206543,-0.216,0.514
30.3065028,77.4206543,-0.182,0.479
28.0816733,76.3439941,-0.393,0.539
29.4874244,77.4206543,-0.14,0.57
28.1979261,75.4870605,0.569,0.52
29.7548395,75.2453613,0.461,0.494
28.2753578,76.4318848,0.429,0.509
28.7002242,75.7067871,0.683,0.536
28.9889219,77.3327637,0.256,0.535
29.1041762,77.376709,0.089,0.52
30.7607184,76.3000488,0.277,0.486
30.7040578,74.4763184,0.426,0.466
30.8739398,76.4099121,0.396,0.487
29.8501727,75.1135254,0.636,0.488
28.3140526,74.8718262,0.089,0.468
28.9312465,76.1022949,-0.406,0.503
28.2560052,75.970459,0.267,0.535
30.1166211,76.5197754,0.383,0.507
30.4202557,75.838623,-0.119,0.497
30.1736241,75.5529785,-0.367,0.479
29.0657724,74.9157715,-0.25,0.501
29.1809408,75.2233887,-0.102,0.572
30.8550788,77.1130371,0.54,0.531
29.2193016,75.6628418,0.619,0.492
28.4300525,77.4645996,-0.007,0.527
27.8293604,75.3771973,0.184,0.476
28.3333947,74.9157715,-0.043,0.494
27.6737985,76.1901855,0.123,0.521
29.8882805,77.5305176,-0.094,0.567
30.5528,76.6296387,0.648,0.494
28.1591892,75.9484863,-0.23,0.523
28.4300525,74.5422363,-0.135,0.49
29.8501727,76.4099121,0.453,0.521
28.8350495,74.5422363,-0.822,0.438
29.6212207,76.3000488,0.488,0.5
29.8692284,75.3552246,0.582,0.469
29.735762,75.6188965,0.317,0.486
29.1233728,76.0583496,0.013,0.511
28.873539,76.739502,0.7,0.54
27.8876388,75.0256348,-0.525,0.508
28.6423887,75.5529785,-0.828,0.514
30.892797,77.5524902,-0.24,0.436
27.84879,76.1901855,0.233,0.537
29.8120503,74.9157715,-0.203,0.467
28.6231031,75.9924316,0.163,0.52
29.9834863,76.2780762,0.204,0.511
28.0234996,75.5090332,1.043,0.552
29.1425657,76.2561035,-0.195,0.496
30.1356258,76.1462402,0.475,0.495
30.8362142,76.0583496,0.056,0.463
29.6594156,75.6188965,0.203,0.472
27.8876388,76.4538574,-0.097,0.547
27.6932559,76.4318848,0.447,0.531
29.9834863,77.4865723,0.515,0.521
27.7904908,75.3991699,0.773,0.563
30.7984737,77.2668457,-0.107,0.482
28.0234996,74.9377441,-0.265,0.489
28.5845213,76.9152832,0.736,0.542
30.5906366,75.5969238,0.401,0.483
27.9458858,74.6081543,-0.189,0.516
28.294707,76.3439941,-0.488,0.506
27.7904908,74.4543457,0.929,0.51
28.8157994,74.4543457,-0.856,0.422
30.1546268,76.3000488,-0.318,0.477
28.603814,75.904541,-0.085,0.508
30.6284584,76.1682129,0.174,0.463
29.5447873,75.2453613,-0.018,0.487
30.4202557,74.6081543,0.559,0.485
27.7710508,77.0471191,-0.614,0.502
28.4686909,76.1462402,0.693,0.538
30.7607184,75.5529785,0.783,0.493
28.7002242,76.8493652,0.119,0.501
29.7548395,75.8166504,0.584,0.47
30.6095493,75.0695801,0.653,0.487
30.6851635,74.7619629,0.897,0.492
28.4300525,75.4870605,-0.064,0.494
27.9652945,75.6848145,-0.219,0.536
30.6473638,76.3659668,0.443,0.498
28.5845213,75.6628418,-0.463,0.527
29.200123,75.8825684,0.053,0.528
29.6403199,74.5422363,0.21,0.466
29.52567,77.5964355,-0.256,0.505
28.2753578,76.4758301,-0.13,0.501
29.3342978,75.1574707,-0.135,0.482
30.0215431,77.0251465,0.466,0.492
27.9264736,77.3327637,0.326,0.537
27.84879,76.739502,0.404,0.495
30.4960174,76.9152832,0.477,0.528
28.873539,75.6408691,-0.274,0.507
28.5459253,76.0803223,0.048,0.529
30.040566,77.1789551,0.582,0.468
28.0428943,75.4431152,0.275,0.539
29.3726011,76.3879395,0.84,0.517
28.3913999,76.4318848,0.202,0.54
28.565225,76.0583496,0.446,0.516
28.9504752,77.5744629,-0.278,0.534
30.6662655,76.3000488,1.075,0.482
30.5149486,75.9484863,0.572,0.488
29.5639011,76.3879395,0.105,0.5
30.7984737,75.8166504,1.087,0.482
30.3065028,77.1350098,0.163,0.503
29.1041762,75.7067871,0.541,0.537
28.9889219,76.6955566,-0.357,0.531
29.7166808,77.2009277,-0.504,0.549
30.1926178,77.4206543,0.539,0.481
29.9454149,75.267334,0.281,0.469
28.1204382,74.5422363,-0.169,0.495
29.5447873,75.135498,0.325,0.488
30.7040578,74.9377441,0.54,0.491
28.3527333,75.904541,0.082,0.521
28.5459253,74.8059082,-0.531,0.485
30.1356258,76.3659668,0.044,0.493
29.6594156,75.1574707,0.245,0.448
29.0273543,77.4865723,-0.458,0.532
28.236649,76.7175293,0.169,0.505
30.6473638,75.4870605,0.899,0.482
30.0976128,76.4758301,-0.07,0.481
27.8293604,76.9592285,0.474,0.517
27.7321603,76.4978027,-0.216,0.487
29.1233728,77.1569824,-0.021,0.527
28.9697004,76.7834473,0.846,0.509
30.4013061,75.904541,1.046,0.489
28.7002242,77.5964355,0.654,0.525
28.565225,76.9812012,1.307,0.527
29.9263737,76.9152832,0.462,0.459
30.1736241,75.3991699,0.659,0.512
30.5149486,74.7619629,0.704,0.468
30.4392016,75.7507324,0.256,0.486
29.2384766,76.3439941,0.781,0.515
29.7739134,77.3547363,0.045,0.524
30.6095493,77.376709,-0.173,0.481
28.9120143,76.2121582,-0.093,0.522
27.8099273,77.1569824,0.367,0.532
28.9504752,76.2341309,-0.187,0.513
28.7772886,77.5744629,0.452,0.57
30.1926178,75.838623,0.908,0.463
27.8876388,76.3220215,0.643,0.522
28.7580278,77.4206543,0.721,0.531
28.5073151,77.5305176,0.901,0.548
30.1166211,77.0690918,0.104,0.499
29.6594156,75.3991699,-0.147,0.448
29.4491644,75.7507324,0.226,0.51
30.2875311,76.8493652,0.6,0.466
30.7418353,76.2121582,0.734,0.499
30.3065028,76.2561035,-0.312,0.511
29.7166808,76.9812012,0.685,0.492
28.1591892,74.9597168,0.437,0.524
27.9070579,76.1242676,0.596,0.537
29.52567,75.4211426,0.486,0.474
29.7739134,74.5861816,-0.242,0.501
30.0215431,77.0031738,0.222,0.51
27.9458858,75.7067871,-0.183,0.489
29.8501727,76.1901855,0.802,0.489
28.3333947,75.904541,-0.31,0.531
29.1809408,77.2668457,0.032,0.529
29.3726011,74.9377441,-0.029,0.486
30.7040578,77.5085449,-0.371,0.429
30.5338761,76.3220215,0.273,0.477
29.3726011,74.564209,0.24,0.474
30.8173458,75.6628418,0.549,0.463
28.8542961,75.970459,0.083,0.485
30.2495768,75.8825684,0.773,0.493
28.9504752,76.8933105,0.356,0.505
28.236649,76.739502,0.191,0.513
28.1204382,76.4099121,0.303,0.537
30.5717201,77.5085449,-0.485,0.492
29.3726011,76.6955566,-0.183,0.489
29.9263737,75.8825684,0.288,0.503
30.2495768,75.5090332,0.159,0.477
29.9644524,76.607666,0.374,0.497
28.873539,75.9265137,1.011,0.575
27.7127098,74.6740723,-0.249,0.494
27.7127098,76.1462402,0.731,0.509
28.8542961,74.5202637,0.053,0.521
29.430029,76.4318848,0.615,0.514
29.9644524,76.6955566,0.495,0.499
29.2193016,75.0695801,-0.383,0.493
29.697596,76.8713379,-0.382,0.504
28.0041014,75.2453613,-0.045,0.473
30.2305941,77.2229004,0.012,0.505
28.7194957,76.1901855,0.32,0.56
30.3065028,75.5310059,0.14,0.488
28.3913999,74.7180176,-0.45,0.504
29.3917473,76.2561035,0.81,0.515
30.7040578,76.5856934,0.347,0.5
29.735762,76.4099121,0.762,0.517
28.3140526,77.1789551,0.667,0.522
27.9264736,76.607666,0.595,0.568
30.8173458,74.9816895,0.083,0.475
30.6095493,76.3000488,0.118,0.492
29.2576481,76.1901855,0.489,0.521
28.2560052,77.5744629,0.345,0.473
30.1356258,74.6081543,0.604,0.5
29.4682962,75.5310059,0.744,0.465
28.7002242,76.3879395,0.079,0.569
30.0786009,74.9816895,0.174,0.51
29.9073289,75.5310059,0.491,0.496
29.0081399,75.9924316,0.094,0.488
28.5845213,77.0910645,1.276,0.499
30.892797,76.5856934,0.598,0.487
30.1356258,76.8054199,0.179,0.523
30.2875311,77.5524902,0.124,0.541
29.430029,77.4206543,0.078,0.55
30.3823528,75.0256348,0.069,0.456
28.7002242,77.1350098,0.978,0.484
29.200123,75.6408691,-0.28,0.509
30.1926178,76.673584,-0.232,0.493
29.2193016,74.4763184,0.217,0.474
28.565225,75.8825684,0.075,0.534
28.9889219,75.6628418,-0.023,0.471
28.9504752,77.0471191,0.631,0.516
29.5639011,74.564209,-0.183,0.471
30.2875311,77.0031738,0.38,0.493
29.8501727,75.3112793,0.19,0.502
29.1041762,76.541748,0.002,0.496
30.0595852,74.5202637,0.065,0.454
29.5830112,74.4543457,0.196,0.485
30.2685558,75.8825684,-0.274,0.483
29.7548395,75.2893066,0.77,0.454
29.1233728,74.5861816,-0.487,0.451
28.9697004,76.4758301,-0.173,0.502
30.6473638,76.9592285,-0.055,0.513
28.9504752,77.0690918,0.535,0.548
30.9116505,75.5310059,0.415,0.481
28.8157994,77.5305176,-0.143,0.553
28.3913999,76.6296387,0.687,0.516
29.4682962,77.3327637,0.038,0.513
29.8311133,76.3220215,-0.236,0.481
30.892797,76.9152832,0.055,0.507
28.3333947,76.2561035,0.025,0.533
28.9120143,77.0690918,0.711,0.529
28.603814,75.1794434,-0.185,0.468
28.1398155,74.6081543,0.043,0.458
30.7984737,76.1022949,0.24,0.481
27.8099273,76.4978027,0.475,0.541
28.5073151,75.201416,-0.222,0.448
28.7194957,77.4865723,0.323,0.525
29.0081399,77.2888184,-0.021,0.51
30.6095493,77.310791,-0.316,0.484
28.4300525,74.9816895,0.066,0.499
28.7387635,75.3112793,-0.301,0.479
30.8362142,77.1789551,0.205,0.509
28.4493734,75.9484863,0.395,0.537
28.6423887,75.7946777,-0.542,0.512
28.6809493,77.1130371,1.049,0.497
28.1979261,75.333252,-0.21,0.498
30.5906366,75.5529785,0.146,0.481
30.7418353,75.0695801,0.252,0.469
29.430029,75.6848145,-0.123,0.495
27.9070579,77.1789551,0.429,0.51
30.4960174,75.0476074,0.51,0.499
30.0786009,76.9592285,0.066,0.505
30.8550788,75.4211426,0.145,0.48
30.4960174,76.3879395,0.167,0.482
28.3720684,76.7614746,0.466,0.527
29.6212207,75.970459,0.184,0.513
30.7418353,77.2668457,-0.146,0.514
30.0595852,75.201416,-0.107,0.484
28.6423887,74.7619629,-1.066,0.416
30.8739398,74.4543457,0.607,0.482
28.6809493,76.4978027,0.51,0.58
30.6095493,75.201416,-0.182,0.486
28.6231031,76.6296387,0.54,0.572
30.3823528,75.904541,0.463,0.502
30.4960174,77.376709,0.118,0.511
30.6284584,76.7175293,0.705,0.483
27.9652945,77.4206543,0.427,0.55
27.8682161,74.9377441,-0.618,0.482
29.0273543,75.4211426,0.248,0.478
28.4300525,76.9152832,0.552,0.523
27.6737985,74.498291,-0.269,0.491
28.6231031,76.3659668,-0.409,0.561
29.1233728,74.4543457,0.437,0.493
27.6932559,76.1682129,0.228,0.486
28.9697004,77.4865723,0.14,0.543
29.200123,76.5197754,0.434,0.554
29.735762,74.4543457,-0.137,0.45
29.5830112,76.673584,0.434,0.494
30.6095493,76.9372559,0.352,0.484
29.2576481,75.5749512,-0.02,0.479
30.7795979,76.3439941,0.076,0.489
27.6737985,77.1350098,-0.325,0.503
29.0465652,77.4865723,-0.197,0.514
30.7795979,74.7839355,0.45,0.49
29.506549,77.310791,-0.298,0.535
28.0234996,74.7180176,-0.724,0.438
28.2560052,76.4538574,0.626,0.513
27.8293604,76.2341309,-0.246,0.565
29.8882805,77.442627,-0.009,0.53
28.7772886,76.8273926,0.834,0.514
29.0465652,74.8059082,-0.262,0.502
29.3151407,76.739502,0.544,0.519
28.8542961,76.8273926,-0.047,0.485
30.4392016,75.838623,-0.119,0.507
30.4581439,74.9597168,0.31,0.464
29.4491644,77.0251465,0.611,0.535
30.2116078,76.739502,-0.401,0.509
30.0976128,74.5202637,1.043,0.482
30.3254708,76.2341309,0.538,0.474
29.2768159,76.5197754,-0.342,0.561
29.8120503,75.2233887,-0.185,0.48
30.5906366,77.2888184,0.236,0.499
29.1809408,76.0583496,0.253,0.501
30.1166211,75.9924316,-0.211,0.497
30.2875311,77.0690918,-0.022,0.506
30.2875311,75.0915527,0.787,0.495
28.0816733,77.0690918,-0.078,0.545
28.8927784,77.0031738,0.442,0.531
30.1736241,74.8059082,-0.31,0.46
29.0849761,76.9592285,0.224,0.532
29.1809408,77.0031738,0.241,0.509
29.6785076,75.5749512,1.139,0.55
29.3151407,77.5085449,0.07,0.518
30.2685558,77.3547363,0.545,0.495
28.2172893,75.2453613,-0.02,0.543
28.0234996,76.673584,-0.38,0.511
29.2384766,77.5744629,-0.464,0.517
30.7418353,74.9597168,0.601,0.447
29.7739134,75.3112793,0.933,0.494
27.7516073,77.4865723,0.515,0.507
30.7040578,76.8713379,0.945,0.52
30.3065028,75.9265137,-0.14,0.497
29.2768159,76.5856934,-0.72,0.49
29.8882805,76.3220215,0.025,0.481
28.1785594,75.8166504,-0.288,0.511
28.8157994,76.8933105,0.146,0.521
30.6095493,76.3439941,-0.184,0.494
30.1736241,77.5085449,0.146,0.537
28.3140526,76.7614746,0.345,0.509
28.6809493,75.7067871,-0.463,0.506
28.236649,77.6184082,-0.384,0.522
29.7548395,77.6184082,-0.376,0.551
30.7229484,76.4758301,0.431,0.472
29.735762,77.2668457,0.257,0.532
30.0595852,77.0031738,0.42,0.494
29.2193016,76.1462402,0.922,0.584
30.4392016,76.6516113,0.875,0.451
30.6095493,77.5305176,-0.176,0.417
29.6021178,76.6296387,0.214,0.464
29.2193016,74.8059082,0.183,0.466
29.735762,76.4758301,0.148,0.504
29.2768159,77.244873,-0.203,0.536
27.9070579,77.4206543,0.263,0.522
27.6932559,77.1350098,-0.559,0.502
29.6594156,75.5969238,0.334,0.478
29.6403199,75.6188965,0.736,0.464
29.5639011,74.6081543,-0.163,0.492
28.4300525,77.2009277,0.866,0.504
30.4013061,77.1569824,0.573,0.492
29.200123,77.0690918,0.233,0.537
28.8927784,75.0695801,-0.611,0.462
27.7904908,74.498291,-0.603,0.474
30.4202557,75.4650879,0.324,0.466
29.430029,75.3552246,0.538,0.481
30.6095493,75.7946777,-0.032,0.474
30.1166211,76.3220215,0.504,0.489
30.7795979,74.6081543,0.375,0.501
28.0041014,76.4538574,0.702,0.535
29.8882805,75.267334,-0.138,0.471
28.5459253,75.201416,-0.245,0.487
29.9644524,75.5310059,0.463,0.506
28.1010575,74.8718262,-0.124,0.498
29.6403199,75.6628418,0.48,0.489
30.6284584,75.5310059,0.212,0.471
30.0786009,74.9157715,-0.409,0.469
30.040566,75.8166504,0.794,0.501
29.7548395,76.9592285,0.589,0.5
28.1204382,75.8605957,-0.501,0.516
27.9652945,77.0690918,-0.057,0.519
28.0234996,76.3659668,-0.175,0.516
27.6737985,74.8498535,-0.207,0.489
29.6594156,76.0583496,0.156,0.485
28.410728,75.5529785,0.024,0.521
28.4493734,75.7507324,-0.062,0.532
28.2172893,76.3000488,0.79,0.517
27.84879,77.5085449,-0.796,0.525
28.6231031,77.2668457,0.846,0.496
30.2495768,74.9157715,0.155,0.477
30.0025165,76.6296387,0.606,0.522
29.2959801,74.6960449,-0.412,0.472
28.5073151,75.5749512,-0.208,0.499
29.1041762,76.9592285,0.421,0.536
29.2384766,74.7180176,-0.259,0.458
30.7607184,75.1794434,0.403,0.474
30.6851635,77.5964355,-0.483,0.404
27.9458858,75.7727051,-0.371,0.504
28.8542961,75.7067871,-0.632,0.504
29.2768159,76.2780762,0.144,0.515
29.4682962,75.6848145,-0.361,0.472
29.8882805,77.1350098,0.457,0.495
30.3254708,75.4211426,-0.094,0.482
29.0081399,75.135498,-0.063,0.551
29.8311133,76.1462402,0.452,0.485
29.9454149,74.7839355,0.214,0.466
28.9504752,74.630127,-0.486,0.426
30.6662655,75.5749512,0.436,0.472
29.7166808,77.1569824,-0.21,0.515
29.7548395,77.5524902,0.15,0.537
28.0234996,76.4538574,-0.401,0.522
28.0041014,76.1022949,0.262,0.527
28.0041014,76.3220215,0.288,0.541
27.9070579,74.7839355,-0.499,0.449
29.2959801,77.6184082,-0.392,0.514
28.2753578,76.541748,0.23,0.494
29.9834863,75.9265137,0.742,0.477
29.6403199,76.4538574,-0.157,0.476
30.4960174,77.4865723,0.787,0.528
29.1617551,75.904541,-0.525,0.507
29.0465652,76.4758301,1.308,0.527
28.7965458,76.8493652,0.064,0.52
29.9834863,75.4431152,0.083,0.49
28.236649,76.4978027,0.501,0.548
29.7548395,75.333252,0.709,0.504
29.3917473,76.1682129,0.534,0.566
30.0595852,74.630127,0.672,0.489
29.5447873,77.4865723,0.046,0.546
28.8542961,75.5529785,-0.068,0.457
30.5528,74.6520996,0.449,0.482
29.430029,76.3879395,0.433,0.513
29.1809408,76.036377,0.324,0.518
30.6662655,75.6628418,0.696,0.468
29.4682962,76.8054199,0.222,0.515
29.9644524,77.0471191,0.994,0.489
30.9116505,76.1462402,0.441,0.52
29.2959801,75.5529785,0.328,0.497
29.2959801,74.4543457,-0.079,0.471
29.3534512,77.2888184,0.11,0.5
28.6809493,75.5090332,0.116,0.542
30.1356258,76.8713379,0.747,0.476
30.1926178,74.5422363,0.488,0.489
30.1926178,76.4099121,0.157,0.501
30.6284584,76.1462402,0.219,0.483
28.1979261,77.5524902,-0.233,0.52
29.2384766,75.1574707,-0.377,0.474
30.6851635,75.3112793,0.56,0.475
28.6423887,75.2233887,-0.492,0.448
30.4202557,74.9157715,0.599,0.474
30.3065028,76.7614746,1.085,0.501
29.9263737,77.1789551,0.361,0.514
30.7607184,76.0583496,0.029,0.478
28.7965458,74.4543457,-0.584,0.485
29.4108899,75.3771973,-0.456,0.466
28.9697004,76.607666,0.488,0.508
28.8157994,76.2561035,0.755,0.52
28.526622,75.4650879,0.191,0.495
29.735762,74.5422363,-0.147,0.451
30.3065028,77.244873,0.016,0.523
29.7548395,74.5202637,-0.271,0.455
30.1166211,77.4206543,-0.356,0.482
30.2305941,77.0690918,0.837,0.493
29.4108899,76.673584,1.164,0.567
30.8739398,74.5422363,0.335,0.466
28.6809493,74.630127,-0.122,0.475
27.84879,76.7834473,-0.362,0.508
29.697596,74.5861816,-0.115,0.47
30.6284584,76.4758301,0.077,0.488
27.7710508,76.8713379,-0.147,0.501
28.7002242,75.2233887,-0.341,0.47
29.7548395,75.6628418,0.289,0.51
27.8682161,75.6188965,-0.322,0.584
30.0025165,74.8937988,-0.214,0.451
29.1041762,75.5749512,-0.038,0.524
29.200123,75.7946777,-0.291,0.527
30.2305941,76.0144043,-0.309,0.476
30.6284584,76.8493652,0.257,0.495
29.0081399,75.0036621,-1.252,0.423
28.294707,77.0690918,0.696,0.508
30.6473638,76.9152832,0.344,0.508
29.0657724,77.5524902,-0.324,0.545
30.6851635,75.838623,0.894,0.528
28.5845213,76.1462402,-0.092,0.531
29.0657724,76.2561035,-0.25,0.527
30.2495768,74.4763184,0.199,0.479
28.7580278,75.6628418,-0.623,0.509
28.9312465,76.8273926,-0.045,0.503
29.2768159,76.2561035,0.076,0.49
30.2875311,75.8166504,-0.005,0.48
29.2384766,76.4318848,-0.264,0.507
28.9504752,76.6955566,0.205,0.551
28.4493734,76.2780762,0.375,0.585
30.9116505,75.8166504,1.297,0.465
29.9454149,77.5744629,0.748,0.556
